clip_name,frame_nr,person_id,nose_x,nose_y,neck_x,neck_y,rshoulder_x,rshoulder_y,relbow_x,relbow_y,rwrist_x,rwrist_y,lshoulder_x,lshoulder_y,lelbow_x,lelbow_y,lwrist_x,lwrist_y,midhip_x,midhip_y,rhip_x,rhip_y,rknee_x,rknee_y,rankle_x,rankle_y,lhip_x,lhip_y,lknee_x,lknee_y,lankle_x,lankle_y,reye_x,reye_y,leye_x,leye_y,rear_x,rear_y,lear_x,lear_y,lbigtoe_x,lbigtoe_y,lsmalltoe_x,lsmalltoe_y,lheal_x,lheal_y,rbigtoe_x,rbigtoe_y,rsmalltoe_x,rsmalltoe_y,rheal_x,rheal_y,nose_v,neck_v,rshoulder_v,relbow_v,rwrist_v,lshoulder_v,lelbow_v,lwrist_v,midhip_v,rhip_v,rknee_v,rankle_v,lhip_v,lknee_v,lankle_v,reye_v,leye_v,rear_v,lear_v,lbigtoe_v,lsmalltoe_v,lheal_v,rbigtoe_v,rsmalltoe_v,rheal_v,label,status
video,10,0,347.757,129.942,349.346,172.651,318.794,171.113,303.638,216.75,311.175,253.308,382.767,174.12,401.056,221.329,387.375,259.427,347.841,271.615,327.989,270.133,332.489,346.205,335.65,411.788,370.572,271.656,369.15,344.701,370.603,402.633,341.717,123.879,355.431,125.371,334.046,129.991,367.549,131.518,369.135,420.94,378.285,419.318,367.604,408.699,338.624,430.071,328.02,430.001,340.174,419.34,0.937596,0.9283939999999999,0.866495,0.875038,0.894824,0.9034700000000001,0.8856,0.886961,0.799272,0.751041,0.859134,0.864466,0.787176,0.8472109999999999,0.867417,0.9150539999999999,0.9285319999999999,0.828959,0.917176,0.8285239999999999,0.8360559999999999,0.657531,0.859698,0.8795900000000001,0.707572,,
video,11,0,346.289,128.5,349.28,172.65,315.837,172.57,300.557,215.307,309.755,250.287,381.296,174.103,401.125,219.818,385.919,259.408,347.759,271.62,326.488,271.584,331.015,346.209,335.625,411.791,369.051,271.644,367.618,340.138,369.125,398.099,341.646,123.83,355.386,125.358,332.546,128.475,366.055,131.515,367.576,419.356,375.248,416.322,367.566,405.621,338.628,430.066,329.464,430.005,340.147,419.334,0.943334,0.930815,0.863746,0.8876879999999999,0.9270229999999999,0.900868,0.8796339999999999,0.89919,0.8214800000000001,0.767397,0.8578319999999999,0.872404,0.7913819999999999,0.849166,0.879342,0.9072089999999999,0.9228029999999999,0.800697,0.9026489999999999,0.8097249999999999,0.811129,0.656932,0.8548169999999999,0.880483,0.716949,,
video,12,0,346.251,129.938,347.773,172.649,314.312,171.129,299.068,215.292,309.75,250.273,381.239,174.116,402.584,219.809,385.857,259.461,346.308,271.599,324.973,270.118,329.482,344.765,335.615,411.765,367.612,271.618,367.566,338.655,366.071,398.003,340.163,123.849,355.341,125.378,332.527,128.498,364.54,131.523,366.063,417.856,373.724,414.802,362.992,401.123,338.604,430.062,328.017,430.002,340.155,417.845,0.940016,0.940931,0.867325,0.902203,0.932279,0.8917919999999999,0.879594,0.897677,0.818557,0.7720279999999999,0.8577469999999999,0.875242,0.783419,0.847982,0.860286,0.910825,0.916894,0.834824,0.904751,0.8373,0.8197439999999999,0.710386,0.8453379999999999,0.873466,0.725819,,
video,13,0,346.265,129.923,346.311,172.656,314.258,172.565,297.563,215.258,311.211,250.245,379.774,174.108,401.131,219.79,385.842,259.426,346.266,271.595,324.93,270.123,329.463,344.752,335.624,411.768,367.558,271.613,366.041,338.683,363.03,398.002,340.166,123.844,355.341,125.367,332.505,129.934,363.066,131.544,363.012,420.868,372.204,416.341,360.009,401.128,337.139,431.521,327.981,430.019,340.199,417.836,0.941195,0.944739,0.871829,0.924623,0.9215169999999999,0.886023,0.875628,0.8932129999999999,0.81183,0.771216,0.8528129999999999,0.872548,0.769488,0.840271,0.8600679999999999,0.911632,0.916578,0.8524539999999999,0.8983289999999999,0.8594400000000001,0.8545,0.6881659999999999,0.8523489999999999,0.8812209999999999,0.7286809999999999,,
video,14,0,346.231,128.495,346.242,174.08,312.747,171.135,297.517,215.303,309.755,250.258,379.724,174.115,401.051,219.812,384.347,259.467,346.226,271.59,324.901,270.123,329.488,344.715,335.65,411.717,366.081,271.602,364.508,338.675,361.507,402.615,340.14,123.825,353.876,125.352,331.051,128.451,363.022,131.512,359.991,423.959,370.645,420.885,359.953,407.213,337.155,431.534,327.992,430.029,341.685,417.809,0.946129,0.946521,0.880528,0.911508,0.941688,0.880442,0.8783489999999999,0.889914,0.8177289999999999,0.783052,0.8563879999999999,0.869396,0.772791,0.8459479999999999,0.85748,0.909814,0.9110379999999999,0.844511,0.906092,0.863116,0.863134,0.6678339999999999,0.8541179999999999,0.8833700000000001,0.7190329999999999,,
video,15,0,346.202,128.451,346.212,172.656,312.724,171.101,297.472,216.769,309.729,250.355,378.258,174.104,399.567,219.821,384.317,259.455,346.221,271.586,324.903,270.135,329.531,344.68,337.074,411.753,366.072,271.578,363.019,341.676,360.015,407.213,338.691,122.348,353.849,123.9,331.024,128.423,362.997,131.527,359.939,425.512,369.141,423.923,358.441,413.267,337.168,430.061,329.463,428.546,341.644,417.884,0.943861,0.9434,0.882377,0.905481,0.938882,0.8771129999999999,0.8853219999999999,0.89236,0.816738,0.7814369999999999,0.8547889999999999,0.8715600000000001,0.7727379999999999,0.856062,0.883666,0.911388,0.9065289999999999,0.845729,0.9077069999999999,0.855602,0.843393,0.6761739999999999,0.8556600000000001,0.8615400000000001,0.729197,,
video,16,0,344.776,128.453,344.779,172.64,311.256,171.094,296.037,218.277,309.718,253.34,378.234,174.089,399.528,221.359,381.31,264.0,346.187,271.621,324.896,271.612,329.537,344.739,337.076,413.28,364.559,271.633,361.519,341.711,359.909,413.25,338.664,122.344,353.842,123.894,331.0,128.414,362.998,131.519,359.942,431.519,369.08,428.544,356.873,419.388,338.621,431.528,329.482,430.017,340.165,420.85,0.9475709999999999,0.93886,0.885882,0.900565,0.9226249999999999,0.8745769999999999,0.8949239999999999,0.8307709999999999,0.820114,0.780312,0.863605,0.871508,0.778821,0.860775,0.875972,0.9169,0.9068759999999999,0.835851,0.9078339999999999,0.83113,0.843362,0.702541,0.867401,0.854474,0.719646,,
video,17,0,344.762,128.424,344.761,172.639,311.227,171.076,296.012,218.293,308.194,254.855,378.212,174.097,396.582,221.399,382.751,259.458,346.199,273.119,324.913,273.108,331.017,346.237,337.102,413.296,364.576,273.125,361.476,347.738,358.485,417.8,338.642,122.312,353.84,123.863,330.972,128.415,362.986,131.519,356.919,434.609,367.546,433.07,356.887,422.408,337.157,431.569,328.005,430.046,340.187,420.849,0.944923,0.9346979999999999,0.8838929999999999,0.906277,0.9105139999999999,0.876258,0.9027600000000001,0.859065,0.8189719999999999,0.790836,0.8679859999999999,0.865688,0.7721359999999999,0.870516,0.851656,0.9185559999999999,0.905555,0.8495039999999999,0.910055,0.812472,0.824349,0.659432,0.82767,0.833707,0.6837639999999999,,
video,18,0,344.76,128.431,344.766,172.642,311.221,171.069,296.022,216.778,305.123,256.376,378.214,174.118,396.533,222.832,381.306,256.411,346.237,273.16,324.928,273.16,331.023,346.28,337.121,414.841,366.083,273.159,361.477,347.766,358.481,420.883,338.641,122.323,353.831,123.868,330.984,128.416,362.987,131.504,356.916,436.173,367.563,436.088,355.416,426.985,337.165,431.578,328.025,430.061,340.163,422.397,0.9471879999999999,0.933056,0.88199,0.9095249999999999,0.8836069999999999,0.8789,0.908604,0.8596729999999999,0.816611,0.7932389999999999,0.8670939999999999,0.870899,0.766257,0.8817619999999999,0.8701359999999999,0.921032,0.905902,0.849251,0.91317,0.758015,0.772372,0.6400739999999999,0.827359,0.8383849999999999,0.676068,,
video,19,0,346.203,128.441,344.772,172.651,311.228,171.078,296.038,216.799,303.6,259.406,378.227,174.13,396.491,222.883,376.748,256.422,346.277,274.669,324.955,274.681,332.507,347.821,337.13,414.839,367.555,274.66,362.972,349.324,358.415,422.427,338.668,122.332,353.86,123.88,330.99,128.442,362.992,131.523,353.864,440.674,363.039,439.181,353.909,429.988,335.649,433.073,327.966,431.518,340.163,422.396,0.94491,0.934506,0.8827879999999999,0.9166329999999999,0.91788,0.880277,0.9182309999999999,0.8508049999999999,0.807985,0.782571,0.840329,0.862811,0.771355,0.8524029999999999,0.8696659999999999,0.91627,0.9072359999999999,0.856313,0.9065759999999999,0.802654,0.807612,0.645058,0.8134239999999999,0.8311109999999999,0.647369,,
video,20,0,346.234,128.472,346.194,174.086,311.233,171.082,296.025,216.785,300.624,260.96,378.248,174.149,395.047,224.43,372.193,257.905,346.277,276.176,324.975,276.191,332.523,349.314,337.109,414.839,367.552,276.172,362.978,352.314,356.952,423.908,338.688,122.366,353.89,123.911,330.993,128.483,362.995,131.542,355.39,442.207,364.521,440.687,353.854,430.008,337.108,433.104,327.99,431.546,338.646,420.933,0.9455589999999999,0.938051,0.882848,0.9136559999999999,0.923541,0.8819089999999999,0.9371029999999999,0.8312339999999999,0.7969400000000001,0.7740589999999999,0.8526509999999999,0.869074,0.7607400000000001,0.8462989999999999,0.872099,0.912774,0.9089339999999999,0.873907,0.9065000000000001,0.83357,0.844287,0.655803,0.823365,0.842889,0.644481,,
video,21,0,346.279,128.492,346.223,174.106,311.241,171.099,295.966,216.765,300.58,260.93,379.74,175.599,395.004,225.909,372.132,253.363,346.301,276.176,324.987,276.176,332.543,349.301,337.073,414.773,367.59,276.18,363.032,352.341,356.962,423.966,340.167,122.379,355.363,125.348,331.024,128.473,363.022,131.523,353.911,443.688,364.508,442.206,352.386,431.511,337.096,434.569,327.955,431.585,338.606,420.882,0.9432159999999999,0.9427139999999999,0.882485,0.9064019999999999,0.9180929999999999,0.8879269999999999,0.947638,0.882301,0.7995939999999999,0.767934,0.839294,0.8593639999999999,0.7704909999999999,0.840486,0.857746,0.912304,0.91671,0.8871009999999999,0.9065700000000001,0.820646,0.838838,0.629281,0.8158700000000001,0.848888,0.608294,,
video,22,0,346.287,128.504,346.251,174.091,311.271,171.079,295.943,216.8,300.581,260.937,379.768,174.182,395.003,225.879,372.117,250.341,347.737,276.164,326.431,276.171,332.571,349.318,337.092,411.795,369.051,276.159,364.53,352.329,358.383,423.945,340.18,122.383,355.381,125.349,331.041,128.439,363.058,131.491,355.358,443.705,364.533,442.223,352.388,430.061,335.609,433.077,326.495,431.501,338.647,419.35,0.9427249999999999,0.9458179999999999,0.879907,0.8956200000000001,0.916484,0.8902549999999999,0.952287,0.9041009999999999,0.8081339999999999,0.7733329999999999,0.840424,0.850082,0.775122,0.835676,0.854503,0.9099029999999999,0.919527,0.886508,0.903123,0.830861,0.851591,0.628393,0.8339209999999999,0.853717,0.583519,,
video,23,0,346.311,128.468,346.275,172.645,312.719,169.602,294.506,215.316,300.547,259.448,379.792,174.173,395.018,224.453,369.144,250.264,347.753,274.701,326.468,274.698,332.583,347.8,335.639,411.723,369.058,274.708,364.58,352.336,358.404,423.924,341.641,122.351,355.411,123.89,331.061,128.422,364.512,131.478,355.351,443.719,364.533,442.246,352.372,430.034,337.079,433.09,327.952,431.51,337.166,417.813,0.941774,0.9455859999999999,0.879645,0.901787,0.917372,0.891911,0.9518449999999999,0.893793,0.812287,0.777531,0.8528789999999999,0.8682679999999999,0.783119,0.839729,0.8658669999999999,0.907125,0.9193429999999999,0.887234,0.9001589999999999,0.822773,0.844826,0.621082,0.8498779999999999,0.8593839999999999,0.6150559999999999,,
video,24,0,346.301,128.471,346.301,172.635,312.725,169.602,294.487,216.757,300.549,259.45,381.254,174.167,395.022,224.444,367.547,247.206,347.796,276.17,327.947,276.179,332.506,347.786,335.663,408.748,369.107,276.157,366.062,352.346,358.415,423.939,340.195,122.349,355.403,123.873,331.054,128.404,364.54,130.009,353.887,443.709,364.516,442.245,353.869,430.038,335.646,433.067,327.945,430.049,338.669,413.313,0.941943,0.941762,0.8765959999999999,0.8978539999999999,0.916523,0.892189,0.9477059999999999,0.8771,0.7974669999999999,0.768153,0.833174,0.86638,0.7779539999999999,0.8374809999999999,0.869988,0.9084669999999999,0.918306,0.8865259999999999,0.907138,0.8200949999999999,0.844707,0.641797,0.863823,0.8524149999999999,0.593951,basic,S
video,25,0,346.303,128.438,347.724,172.638,312.722,171.054,294.508,215.324,300.573,257.937,381.275,174.159,395.008,224.462,366.055,245.725,349.264,274.674,327.998,274.684,330.987,346.265,335.623,407.182,370.585,274.68,366.073,352.313,358.391,423.968,340.19,122.31,355.42,123.838,331.041,128.396,364.542,130.001,352.37,442.253,363.02,442.231,353.845,430.065,335.609,431.572,326.487,428.527,338.652,410.254,0.937761,0.9382039999999999,0.873286,0.901832,0.8985879999999999,0.8945059999999999,0.9617159999999999,0.878099,0.808592,0.783697,0.8430019999999999,0.89441,0.7962009999999999,0.836959,0.8683400000000001,0.9035449999999999,0.917503,0.883506,0.901316,0.7910900000000001,0.820534,0.637748,0.890938,0.8579600000000001,0.6176729999999999,basic,
video,26,0,347.736,128.436,346.312,172.633,312.717,169.616,295.955,215.286,300.593,256.418,381.268,174.157,395.031,224.457,366.071,244.247,349.266,274.659,327.994,274.666,329.5,344.754,335.632,404.149,370.589,274.666,367.555,350.862,358.387,423.954,340.21,122.306,356.857,123.835,331.049,128.395,364.534,129.984,353.834,442.212,363.04,442.194,353.855,430.05,335.655,430.062,327.961,426.988,338.664,407.162,0.939052,0.938279,0.871964,0.9119569999999999,0.8905909999999999,0.892822,0.9598900000000001,0.8741669999999999,0.814438,0.788025,0.821365,0.8864029999999999,0.8037679999999999,0.836553,0.868433,0.899887,0.919823,0.8844500000000001,0.8965559999999999,0.777196,0.8152809999999999,0.645791,0.8760859999999999,0.827878,0.614055,basic,
video,27,0,347.733,128.42,346.303,172.639,312.708,171.056,295.974,215.32,302.08,256.427,381.259,174.156,395.028,225.879,366.069,244.206,349.27,274.679,328.011,274.686,327.999,344.768,335.582,404.105,370.588,274.68,367.564,352.318,358.385,423.938,340.205,120.868,355.435,122.396,331.045,128.406,364.522,129.987,353.847,442.225,363.048,442.198,353.846,430.015,335.641,429.999,327.954,425.481,338.608,405.682,0.937533,0.938448,0.8733719999999999,0.9041119999999999,0.884154,0.891254,0.9607429999999999,0.8741129999999999,0.818643,0.790688,0.817118,0.892257,0.8062239999999999,0.830807,0.872398,0.9006959999999999,0.9173100000000001,0.878671,0.8939779999999999,0.780779,0.820043,0.656258,0.869616,0.818054,0.647536,basic,
video,28,0,347.729,128.41,346.29,172.646,311.274,171.076,295.984,216.78,302.138,257.898,381.252,174.156,395.035,224.453,366.047,245.68,349.26,274.679,327.989,274.681,328.006,344.725,335.566,402.629,370.586,274.683,367.556,350.867,356.961,423.946,340.196,120.871,355.426,122.388,331.047,128.434,364.514,129.996,353.831,442.215,363.042,442.194,352.383,430.007,335.656,428.54,327.962,425.455,337.155,405.641,0.9363539999999999,0.939097,0.876174,0.903999,0.873223,0.891681,0.958193,0.8772669999999999,0.8170069999999999,0.791331,0.8269949999999999,0.890697,0.805543,0.835521,0.8695529999999999,0.9031009999999999,0.918523,0.880324,0.897231,0.781107,0.825642,0.6502129999999999,0.8544379999999999,0.809662,0.652473,basic,
video,29,0,347.741,128.416,346.267,172.656,311.248,171.078,295.986,216.82,303.606,257.93,381.239,174.171,395.024,225.882,366.048,245.71,347.84,274.681,327.984,274.693,329.462,344.755,334.126,405.662,370.572,274.675,366.086,350.816,356.967,423.94,340.205,122.308,355.434,123.829,331.036,128.458,364.496,130.02,352.37,442.205,363.026,442.19,352.377,430.028,335.597,430.072,326.477,427.011,337.086,408.699,0.938909,0.9400679999999999,0.878568,0.9004669999999999,0.884301,0.892667,0.959229,0.8792169999999999,0.8176009999999999,0.7903500000000001,0.841912,0.900215,0.803802,0.838482,0.8742300000000001,0.903295,0.920501,0.879427,0.8869539999999999,0.80139,0.8379949999999999,0.650401,0.886698,0.8390839999999999,0.676142,basic,
video,30,0,347.734,128.409,346.231,174.09,311.24,171.085,295.975,216.825,305.1,259.402,379.757,174.18,395.038,225.883,367.534,247.211,347.802,276.219,327.949,276.218,330.997,346.31,335.551,408.654,369.124,276.198,366.037,352.31,356.944,423.943,340.195,122.308,355.423,123.834,331.027,128.485,363.044,131.483,353.831,442.223,363.037,442.192,352.35,430.045,335.603,431.597,326.473,429.992,337.077,411.762,0.9369149999999999,0.9420989999999999,0.882419,0.902562,0.895519,0.8903700000000001,0.955191,0.8882749999999999,0.8082889999999999,0.7810779999999999,0.8533569999999999,0.903628,0.7934289999999999,0.842537,0.870729,0.904667,0.9195479999999999,0.882516,0.891107,0.806265,0.839534,0.618008,0.896199,0.867582,0.656659,basic,
video,31,0,346.279,128.479,346.198,174.108,311.191,171.134,294.504,219.814,306.649,259.379,379.717,174.185,396.47,224.462,369.151,248.729,347.831,277.743,327.965,277.74,331.057,349.338,335.563,410.209,369.153,277.719,366.081,355.404,356.894,423.958,340.146,122.362,355.373,123.882,330.995,128.462,363.032,131.475,355.368,443.719,364.521,442.239,350.806,430.05,335.601,433.056,326.489,430.046,337.075,414.816,0.9396129999999999,0.9390259999999999,0.8857339999999999,0.8869800000000001,0.897494,0.886023,0.9484159999999999,0.908028,0.803489,0.774662,0.849912,0.8875909999999999,0.795855,0.852642,0.8696929999999999,0.910323,0.921106,0.882648,0.894497,0.854893,0.880108,0.681634,0.893413,0.8829469999999999,0.654706,basic,
video,32,0,346.252,128.456,344.751,174.112,309.736,171.133,294.427,219.822,308.147,256.424,378.247,174.175,395.052,225.872,370.585,250.273,347.793,277.703,326.483,277.708,331.056,350.826,334.126,411.8,369.125,277.678,364.572,355.361,356.896,423.981,338.684,122.335,353.913,123.863,329.515,128.439,362.989,131.459,355.36,443.71,364.511,442.23,350.817,431.522,335.607,434.557,326.466,431.576,335.607,417.875,0.942896,0.9337700000000001,0.883296,0.881026,0.897148,0.882045,0.9480200000000001,0.905284,0.804286,0.773288,0.847954,0.8706849999999999,0.792593,0.845198,0.8678089999999999,0.9104200000000001,0.910611,0.8773209999999999,0.892635,0.8530139999999999,0.874655,0.689006,0.871294,0.885705,0.659422,basic,
video,33,0,346.214,128.451,344.694,174.113,309.691,171.136,292.934,219.868,309.675,256.366,376.748,174.166,395.018,224.442,369.148,250.356,347.752,277.713,326.438,277.701,331.005,350.813,334.102,414.816,369.083,277.694,363.047,353.865,356.904,425.436,338.631,122.338,353.859,123.851,329.474,128.449,361.537,130.027,353.905,443.692,363.064,442.221,350.843,431.557,335.604,434.577,326.449,433.026,335.581,420.902,0.946109,0.9286179999999999,0.882157,0.88021,0.920168,0.881662,0.953093,0.9012669999999999,0.804268,0.774297,0.850676,0.870319,0.787949,0.850787,0.868854,0.919623,0.910692,0.879442,0.90405,0.852158,0.8705269999999999,0.6814979999999999,0.857123,0.879327,0.661033,basic,
video,34,0,344.772,128.426,343.229,172.647,309.668,171.092,291.427,219.873,311.192,254.886,375.239,174.101,394.974,222.893,370.636,251.778,346.235,276.187,324.91,276.179,329.461,349.34,335.585,416.285,367.534,276.197,361.532,352.358,356.957,423.972,337.163,122.333,352.357,122.366,327.99,128.425,361.473,129.931,353.858,442.256,363.043,442.198,352.355,431.53,335.571,434.628,326.44,433.053,337.144,420.943,0.945028,0.916932,0.874095,0.8723449999999999,0.917894,0.8784839999999999,0.937168,0.913914,0.8129689999999999,0.7856029999999999,0.845542,0.875424,0.775593,0.8537779999999999,0.869613,0.9165200000000001,0.895354,0.8827379999999999,0.891157,0.852065,0.862119,0.655575,0.867734,0.8894249999999999,0.648901,basic,
