,clip_name,frame_nr,person_id,nose_x,nose_y,neck_x,neck_y,rshoulder_x,rshoulder_y,relbow_x,relbow_y,rwrist_x,rwrist_y,lshoulder_x,lshoulder_y,lelbow_x,lelbow_y,lwrist_x,lwrist_y,midhip_x,midhip_y,rhip_x,rhip_y,rknee_x,rknee_y,rankle_x,rankle_y,lhip_x,lhip_y,lknee_x,lknee_y,lankle_x,lankle_y,reye_x,reye_y,leye_x,leye_y,rear_x,rear_y,lear_x,lear_y,lbigtoe_x,lbigtoe_y,lsmalltoe_x,lsmalltoe_y,lheal_x,lheal_y,rbigtoe_x,rbigtoe_y,rsmalltoe_x,rsmalltoe_y,rheal_x,rheal_y,nose_v,neck_v,rshoulder_v,relbow_v,rwrist_v,lshoulder_v,lelbow_v,lwrist_v,midhip_v,rhip_v,rknee_v,rankle_v,lhip_v,lknee_v,lankle_v,reye_v,leye_v,rear_v,lear_v,lbigtoe_v,lsmalltoe_v,lheal_v,rbigtoe_v,rsmalltoe_v,rheal_v,label,status,figure_id
10,1P-Ana,108,0,0.3599305835030587,0.5912552181802438,0.4168850275041267,0.6879021440019852,0.3338961462605398,0.6850211109360599,0.24917096989434875,0.754765189773991,0.47131745744874715,0.46973756132168554,0.44786440991667226,0.6437212351703544,0.6000604982393457,0.5984218325579245,0.6110157244274506,0.7812473325737368,0.4344711878034001,0.7583344690418891,0.3477950288784861,0.7323034114184636,0.537060921040604,0.5486481971118116,0.5105180098554984,0.5195110044252732,0.41581176266676095,0.7617700294057643,0.4633278760723767,0.5599452222613563,0.46724205081235476,0.6139855654708661,0.3539673108971347,0.5834327640491184,0.37059925122114556,0.6015532432398254,0.4055595533320705,0.6412763137705079,0.44389267788877584,0.6493404931486993,0.35444748782335717,0.7898445878489,0.39226911808182163,0.7824233269931619,0.516278205867387,0.644554463301457,0.4991311406384319,0.45487868066230447,0.5191397216603306,0.45878717018412457,0.533270690517881,0.5143870889063616,0.924225,0.8809469999999999,0.8524010000000001,0.924671,0.874482,0.8434290000000001,0.936793,0.864814,0.743562,0.717534,0.8001039999999999,0.509521,0.694967,0.8437370000000001,0.6305970000000001,0.8447939999999999,0.897617,0.8330069999999999,0.818684,0.62268,0.5918519999999999,0.509228,0.270625,0.257954,0.202431,basic,,0
11,1P-Ana,109,0,0.35993426232018866,0.5896226498184043,0.4158357297397311,0.6954603927607921,0.33198203982338137,0.6902637704870103,0.24856087015717424,0.7411379219357349,0.4704630620014661,0.5154521059671981,0.4486353289440373,0.6550834696356274,0.6058249629362176,0.5988999149174618,0.6172140772123935,0.7611866684864081,0.43439795060423436,0.8095964370603385,0.3454154798698207,0.7840252214252309,0.537474882976183,0.5726945297258694,0.5159030972721875,0.5116159402189828,0.41313665102765956,0.8151345855656184,0.45983921504919867,0.5917400148830121,0.4651387693178222,0.6293715701403769,0.353985379426076,0.5860317672171984,0.3706168971372128,0.5994953642614962,0.405629269369132,0.6462534055454835,0.4470515328131827,0.6514309531574998,0.3506079384226097,0.7895696438905556,0.3919640705616018,0.7837414638462162,0.5149989330896043,0.653981783674398,0.5002686787781211,0.4534921822289458,0.5209672569728343,0.4556877771936208,0.550066137334378,0.5050919257527072,0.925382,0.873451,0.857482,0.909114,0.8917450000000001,0.852599,0.921032,0.873609,0.7375390000000001,0.7095060000000001,0.8082550000000001,0.569624,0.709769,0.8352959999999999,0.602937,0.8399179999999999,0.895482,0.839073,0.825109,0.6325430000000001,0.615432,0.45078,0.259603,0.258061,0.26993,basic,,0
12,1P-Ana,110,0,0.35995628885132286,0.5870773657988119,0.4158413457355509,0.6921443101129056,0.3306019230902214,0.6771828358719113,0.24844406446806203,0.7113608189138181,0.46919240278169894,0.561674987389753,0.45000115348660863,0.6615956079349452,0.6086679711711643,0.6025506938026929,0.6146151178565067,0.7402043556583826,0.4343178431237206,0.868304475892694,0.34376729708404935,0.8403460090163021,0.5369438440783663,0.6083546309125234,0.5195629609964375,0.5165588411868741,0.4069882982806632,0.8665194165622606,0.4604649888736363,0.6288137622336325,0.464117494885965,0.6409461397682638,0.3555730274854787,0.5833010012225559,0.37119446972084263,0.5951749376553059,0.40573309186580286,0.6454997016418222,0.45429177789203257,0.6442889401866975,0.3496137671781511,0.7839423762762999,0.3935599693837469,0.7797496897244061,0.5133917369228609,0.6640080258485894,0.49839921099518825,0.4591086726068899,0.5211394875024781,0.45983106956536807,0.5483993473008136,0.5052419542383686,0.926961,0.876764,0.848484,0.890884,0.910856,0.846532,0.914724,0.871274,0.7495459999999999,0.7169709999999999,0.798955,0.525258,0.7224510000000001,0.8163600000000001,0.615221,0.8433689999999999,0.904632,0.8419040000000001,0.833376,0.6265310000000001,0.6118009999999999,0.470071,0.257334,0.254736,0.227147,basic,,0
13,1P-Ana,111,0,0.35997751160728625,0.5813032921392554,0.4168834320507688,0.6741630494295567,0.3301079341778926,0.6516482579192047,0.24884973909860938,0.6759424812199515,0.4663738261600151,0.6036063037148242,0.4518767249033903,0.6608065831114557,0.6059073757317207,0.5967883719796179,0.5957876184435092,0.7212589906866722,0.43430442317415496,0.9104437017519689,0.34317590746938226,0.8801463198318341,0.535174501755643,0.642815228944179,0.5267431725862657,0.5150668943897015,0.404231973623004,0.8954661708598248,0.4643582151339125,0.6596864544440704,0.4663891375668671,0.6390670058150961,0.35871060355138684,0.5751603937998612,0.3727256249920993,0.586567747330807,0.40584829511184994,0.639226155498599,0.4614931732241304,0.6316905948423384,0.35045534964621605,0.7798185118209973,0.3964965437897932,0.7718393756147324,0.512069636869965,0.6615197756236125,0.49779839252699754,0.4693618514728469,0.5210697526250239,0.4622831317992479,0.5514916519416638,0.49835396599372384,0.925155,0.874784,0.8421409999999999,0.8786689999999999,0.8694989999999999,0.8440030000000001,0.906322,0.8645069999999999,0.769759,0.723358,0.8026789999999999,0.5565680000000001,0.709712,0.839348,0.6792889999999999,0.8436159999999999,0.90755,0.8437549999999999,0.8505940000000001,0.666491,0.6610929999999999,0.5315949999999999,0.381241,0.366849,0.225403,basic,,0
14,1P-Ana,112,0,0.3599970031551885,0.5770268815899228,0.41891180635910236,0.6543034979501267,0.3308445955532473,0.6280935729909596,0.25255551079169064,0.6330443413494499,0.4602449029909063,0.6365696183847599,0.45089815637786196,0.6556454476319707,0.5987822208870656,0.6131681374954657,0.5696832914610754,0.69148389417375,0.4343921108650887,0.9233970452779594,0.3440879242247634,0.9008663879075738,0.5303342118173406,0.6779528010575413,0.5268575323218447,0.5039921662797232,0.4103015501850597,0.8997009890519257,0.474330897530369,0.6875310070522079,0.4675223024932809,0.6416326040660107,0.36084966154047576,0.5665610873105176,0.37480511197772903,0.5785081342865568,0.40598005054842173,0.6251845672101518,0.4686582755691624,0.6243613082285876,0.35176049724879094,0.7775384666927532,0.39750057989318505,0.7687504152988105,0.5077196233233597,0.6627200082867274,0.5033122510126807,0.47397880186676417,0.5252644903744201,0.46459687405515865,0.5486528957543516,0.48541801735226203,0.932855,0.869138,0.843461,0.869818,0.8284900000000001,0.8512489999999999,0.886323,0.8835149999999999,0.780551,0.7367509999999999,0.802327,0.535878,0.717448,0.8072739999999999,0.657948,0.860065,0.922191,0.8341780000000001,0.8773639999999999,0.616378,0.6127020000000001,0.529434,0.351557,0.350753,0.239007,basic,,0
15,1P-Ana,113,0,0.3600205444933765,0.5743685177543256,0.41866885072176807,0.6415223301379087,0.33082595136905246,0.6112562000819913,0.25834393143659984,0.5995265988147576,0.4516621845667397,0.6755603273405498,0.451004588247674,0.6547002600997008,0.5913086504319914,0.6484678784628438,0.5435961308488628,0.6605322975751191,0.4345099819920766,0.9306655147709993,0.3441077456520143,0.9107147062076897,0.5225044045581441,0.7034689526107412,0.5323199999731671,0.48454408802531007,0.41574842714574156,0.8975805160575089,0.48650054573760254,0.7057355991982759,0.4685674992471548,0.6405932067240998,0.36239725502908304,0.5623059745367568,0.3770747463832946,0.5757337655169682,0.40609772320235266,0.6168033961685122,0.4712164653070353,0.6204348782370644,0.3542994486415699,0.7761573766319736,0.39704529862757737,0.7688518611523484,0.499791492910759,0.6619748480744914,0.515781001340782,0.45765974671314247,0.53408173044579,0.44828082181228474,0.5537960415185719,0.46473871671736716,0.928187,0.858146,0.85145,0.8652900000000001,0.840571,0.856808,0.870185,0.8766309999999999,0.7762979999999999,0.7258779999999999,0.816846,0.381079,0.7209260000000001,0.7990100000000001,0.654208,0.8544450000000001,0.931043,0.8422360000000001,0.901027,0.578237,0.583113,0.477843,0.257771,0.260158,0.130384,basic,,0
16,1P-Ana,114,0,0.3600678435707602,0.5733584898688944,0.41999328973590394,0.6414738953493225,0.3308500203998076,0.6080354492928429,0.26442892968936277,0.5750287930840587,0.4425393805307876,0.7073789602934467,0.4511145912156287,0.6587408527087381,0.5800568999897765,0.692018933443266,0.5134633481669952,0.6273736180880507,0.43457907412149566,0.9270264173642792,0.34405964091466823,0.908985901169473,0.5108276703487519,0.7126545065531946,0.5390402570083703,0.45506979459555075,0.4246104599620926,0.8970773345820418,0.49912576350275106,0.7105815351253317,0.467257317895228,0.6440743899460545,0.36299516343855887,0.560207827542795,0.379169426191933,0.5782943664046432,0.4061653456109907,0.6145317822496772,0.47222863879826077,0.6247680043743364,0.35956544246380645,0.7760509892064446,0.4008811830324338,0.7678235972943974,0.4916311230082593,0.6596804954039792,0.5325001328782881,0.4469676912042098,0.5485129119069818,0.43027257653577095,0.5639179508767685,0.43694477793789677,0.919833,0.859714,0.854482,0.872574,0.87816,0.860188,0.877857,0.789515,0.7695989999999999,0.7214459999999999,0.860073,0.632756,0.707371,0.814592,0.660926,0.8551049999999999,0.933008,0.834673,0.8923089999999999,0.608344,0.618622,0.485885,0.417217,0.4214479999999999,0.334527,basic,,0
17,1P-Ana,115,0,0.36010418348282835,0.5784191553427527,0.4217596693301659,0.6516902350004422,0.33084429748475497,0.6199455173152164,0.27184646062459866,0.5600479658648797,0.4337749831616378,0.7278129899680872,0.4511778412790597,0.6718638130590407,0.5646731004258752,0.741695991287676,0.48034935535430556,0.5893120507061641,0.43352281416617183,0.9218086197929732,0.3440139005269406,0.907433076743311,0.49267463934272526,0.704963833695302,0.5428064808210556,0.42930021265752977,0.43069027122534115,0.8988459699140502,0.5097083574661728,0.6963361590259878,0.46594504936084336,0.643985716984377,0.36139896081014417,0.5638626825809453,0.38066990144600527,0.5816974793161204,0.40618919865960545,0.6246750964691438,0.472975472635987,0.6326479600089093,0.36555229256231364,0.7760509105611471,0.40586750352340345,0.7647898388792822,0.4862471087398765,0.6547661628451723,0.5485683461350194,0.43904003187472695,0.5603837313397725,0.41656026668361334,0.568540364882249,0.4122032256279325,0.921173,0.871975,0.8484780000000001,0.887608,0.941823,0.867509,0.920606,0.907133,0.782979,0.7289939999999999,0.8488669999999999,0.569103,0.711,0.8199190000000001,0.671983,0.8440709999999999,0.923408,0.8605440000000001,0.905754,0.633465,0.622575,0.5002310000000001,0.34796,0.334558,0.319348,basic,,0
18,1P-Ana,116,0,0.3601349742547721,0.5831386909765354,0.4207350904564619,0.6706063901562372,0.3308542231655494,0.6342213500524065,0.277440928313487,0.5597132134438325,0.424174282939853,0.7335484486450118,0.4511537199351603,0.6881455438424453,0.5453013395882385,0.7850182436308507,0.4541454731231054,0.5551853941991436,0.434370446577906,0.9190267212642241,0.34310193710275355,0.9036208670527823,0.4781738662962197,0.7039242914418765,0.543623149201134,0.41488368365656203,0.43958606526380967,0.8950909071411568,0.5183488173591024,0.6852889061577793,0.46628286640969696,0.6406940996992979,0.3619703900303036,0.5759917721920866,0.3812208661469283,0.5910156059097681,0.4062258103156187,0.638623437881827,0.4719015685655668,0.642195256579484,0.37236311279993445,0.7721613894296082,0.4118362622792347,0.7525510520150238,0.4836448978020528,0.6477072560217625,0.5591063745046501,0.44323678071347145,0.572057453009183,0.4113075498731864,0.5648584234892923,0.39887022818697493,0.931673,0.8634860000000001,0.845308,0.859467,0.951031,0.858825,0.904737,0.880891,0.7809379999999999,0.7423069999999999,0.8532339999999999,0.6430939999999999,0.719592,0.8384539999999999,0.674559,0.8354849999999999,0.913892,0.8354159999999999,0.877675,0.60743,0.6059169999999999,0.5038119999999999,0.434995,0.414236,0.363056,basic,,0
19,1P-Ana,117,0,0.36016998484636487,0.5863906379192454,0.4206932470330629,0.6900581104105012,0.3308193789587966,0.6507328512163321,0.28072822608083536,0.5693122391173736,0.41443266884380403,0.7367218191280462,0.45110690130490316,0.7104044431134919,0.5201355681516413,0.8191923457156786,0.4296880831736824,0.532810850919781,0.4365178217159242,0.9216022341345448,0.34187455521783866,0.9124390919426796,0.47324972500298595,0.7005243541305582,0.5462044022209167,0.40608099015131616,0.44787251797973404,0.903685397383788,0.5212679905443685,0.6796437666741512,0.469553291577229,0.6334800962453393,0.36433755919981625,0.5911828934504472,0.3804503823251833,0.6029332507652758,0.4062717448811053,0.6516730449014847,0.47188871976477265,0.6580774032154872,0.3788617537357802,0.7681786736211133,0.41760917722009844,0.7390401201869673,0.48647556277917003,0.6396682240028574,0.5660520601186028,0.45233541395071597,0.5776287967932204,0.40991862086364084,0.5692858142754176,0.38618772854510325,0.921627,0.8730169999999999,0.848007,0.8455520000000001,0.930469,0.8667039999999999,0.911131,0.877582,0.7871130000000001,0.746811,0.8682449999999999,0.7526339999999999,0.719911,0.834541,0.691639,0.838994,0.917476,0.8427129999999999,0.870475,0.516608,0.556426,0.495413,0.657674,0.624039,0.486957,basic,,0
